RD,TS_received,TS_sent,AK,RoundTrip,
4990188,4990246,2022-10-24_16-49-42-000370,4990251,58,
4995272,4995355,2022-10-24_16-49-47-222120,4995358,83,
5000394,5005522,2022-10-24_16-49-52-545086,5005538,5128,
5005550,5010623,2022-10-24_16-49-57-766657,5010637,5073,
5010661,5015771,2022-10-24_16-50-03-091900,5015780,5110,
5015799,5015872,2022-10-24_16-50-08-213971,5015875,73,
5020926,5020977,2022-10-24_16-50-13-436974,5020982,51,
5026052,5031162,2022-10-24_16-50-18-759001,5031171,5110,
5031184,5031205,2022-10-24_16-50-23-916233,5031208,21,
5036273,5041401,2022-10-24_16-50-29-203976,5041417,5128,
5041438,5046543,2022-10-24_16-50-34-530681,5046554,5105,
5046567,5046588,2022-10-24_16-50-39-665696,5046591,21,
5051655,5051690,2022-10-24_16-50-44-878956,5051692,35,
5056757,5056787,2022-10-24_16-50-50-103452,5056790,30,
5061903,5067024,2022-10-24_16-50-55-522693,5067038,5121,
5067059,5067093,2022-10-24_16-51-00-641218,5067095,34,
5072128,5077261,2022-10-24_16-51-05-965705,5077270,5133,
5077283,5077302,2022-10-24_16-51-11-102821,5077306,19,
5082410,5082431,2022-10-24_16-51-16-345832,5082433,21,
5087559,5092685,2022-10-24_16-51-21-736249,5092694,5126,
5092706,5097811,2022-10-24_16-51-26-958763,5097820,5105,
5097834,5102958,2022-10-24_16-51-32-282890,5102974,5124,
5102988,5103103,2022-10-24_16-51-37-453064,5108058,115,
5108071,5108106,2022-10-24_16-51-42-625967,5108109,35,
5113179,5113207,2022-10-24_16-51-47-848360,5113210,28,
5118296,5123420,2022-10-24_16-51-53-175382,5123430,5124,
5123442,5128565,2022-10-24_16-51-58-394905,5128575,5123,
5128586,5133722,2022-10-24_16-52-03-721139,5133730,5136,
5133742,5133763,2022-10-24_16-52-08-893134,5133767,21,
5138833,5143947,2022-10-24_16-52-14-267915,5143964,5114,
5143985,5149152,2022-10-24_16-52-19-425329,5149168,5167,
5149173,5154259,2022-10-24_16-52-24-815220,5154275,5086,
5154296,5159369,2022-10-24_16-52-30-037124,5159386,5073,
5159407,5164477,2022-10-24_16-52-35-261218,5164492,5070,
5164509,5169584,2022-10-24_16-52-40-593033,5169600,5075,
5169619,5174693,2022-10-24_16-52-45-806980,5174709,5074,
5174728,5174832,2022-10-24_16-52-50-927180,5179794,104,
5179807,5184940,2022-10-24_16-52-56-251942,5184948,5133,
5184968,5190046,2022-10-24_16-53-01-474485,5190055,5078,
5190067,5195155,2022-10-24_16-53-06-696964,5195164,5088,
5195176,5195233,2022-10-24_16-53-11-800506,5195236,57,
5200269,5205389,2022-10-24_16-53-17-043059,5205404,5120,
5205426,5210489,2022-10-24_16-53-22-364864,5210498,5063,
5210512,5210564,2022-10-24_16-53-27-486124,5210567,52,
5215610,5220741,2022-10-24_16-53-32-812054,5220755,5131,
5220768,5220796,2022-10-24_16-53-37-960001,5220799,28,
5225862,5230966,2022-10-24_16-53-43-255472,5230980,5104,
5230985,5231070,2022-10-24_16-53-48-477534,5231073,85,
5236167,5236187,2022-10-24_16-53-53-718794,5236190,20,
5241292,5246406,2022-10-24_16-53-59-025308,5246414,5114,
5246433,5251520,2022-10-24_16-54-04-349141,5251536,5087,
5251557,5256642,2022-10-24_16-54-09-565709,5256653,5085,
5256665,5261773,2022-10-24_16-54-14-794777,5261782,5108,
5261796,5261883,2022-10-24_16-54-20-019286,5261886,87,
5266913,5267026,2022-10-24_16-54-25-284880,5272045,113,
5272062,5277182,2022-10-24_16-54-30-566833,5277191,5120,
5277203,5282338,2022-10-24_16-54-35-787042,5282354,5135,
5282372,5282494,2022-10-24_16-54-41-074806,5287452,122,
5287465,5292571,2022-10-24_16-54-46-444038,5292579,5106,
5292592,5292629,2022-10-24_16-54-51-485473,5292631,37,
5297715,5297804,2022-10-24_16-54-56-780200,5297807,89,
5302825,5307939,2022-10-24_16-55-02-001633,5307954,5114,
5307976,5313047,2022-10-24_16-55-07-329213,5313062,5071,
5313084,5313114,2022-10-24_16-55-12-446823,5313117,30,
5318161,5323288,2022-10-24_16-55-17-771435,5323299,5127,
5323311,5328397,2022-10-24_16-55-22-994430,5328406,5086,
5328418,5328468,2022-10-24_16-55-28-165702,5328471,50,
5333549,5338665,2022-10-24_16-55-33-440732,5338680,5116,
5338697,5338722,2022-10-24_16-55-38-671414,5338725,25,
5343824,5343845,2022-10-24_16-55-43-913386,5343848,21,
5348930,5354040,2022-10-24_16-55-49-285313,5354050,5110,
5354069,5354120,2022-10-24_16-55-54-431791,5354123,51,
5359194,5364296,2022-10-24_16-55-59-960490,5364301,5102,
5364301,5369425,2022-10-24_16-56-04-978606,5369435,5124,
5369447,5369541,2022-10-24_16-56-10-183254,5369544,94,
5374568,5379696,2022-10-24_16-56-15-424520,5379712,5128,
5379726,5379751,2022-10-24_16-56-20-648361,5379754,25,
5384807,5389943,2022-10-24_16-56-25-971032,5389952,5136,
5389965,5389986,2022-10-24_16-56-31-126438,5389989,21,
5395102,5400202,2022-10-24_16-56-36-521926,5400212,5100,
5400224,5400262,2022-10-24_16-56-41-638790,5400264,38,
5405345,5410467,2022-10-24_16-56-46-963696,5410475,5122,
5410488,5410552,2022-10-24_16-56-52-185906,5410554,64,
5415608,5420728,2022-10-24_16-56-57-614500,5420737,5120,
5420752,5425843,2022-10-24_16-57-02-836495,5425852,5091,
5425865,5430947,2022-10-24_16-57-07-947930,5430956,5082,
5430968,5436052,2022-10-24_16-57-13-177866,5436061,5084,
5436073,5436099,2022-10-24_16-57-18-321778,5436102,26,
5441196,5446339,2022-10-24_16-57-23-828090,5446354,5143,
5446373,5446398,2022-10-24_16-57-28-863926,5446401,25,
5451452,5451496,2022-10-24_16-57-34-082948,5451499,44,
5456560,5461677,2022-10-24_16-57-39-395093,5461685,5117,
5461707,5461789,2022-10-24_16-57-44-616383,5461791,82,
5466801,5471905,2022-10-24_16-57-49-838018,5471914,5104,
5471926,5471985,2022-10-24_16-57-55-042726,5471988,59,
5477017,5482142,2022-10-24_16-58-00-384643,5482158,5125,
5482179,5482261,2022-10-24_16-58-05-559313,5482263,82,
5487298,5487329,2022-10-24_16-58-10-751800,5487331,31,
5492405,5492502,2022-10-24_16-58-16-052188,5492505,97,
5497528,5497610,2022-10-24_16-58-21-275426,5497613,82,
5502636,5507731,2022-10-24_16-58-26-600116,5507739,5095,
5507755,5512869,2022-10-24_16-58-32-027297,5512884,5114,
5512900,5512924,2022-10-24_16-58-36-948875,5512927,24,
5517984,5523109,2022-10-24_16-58-42-267576,5523118,5125,
5523137,5528253,2022-10-24_16-58-47-576916,5528268,5116,
5528289,5528338,2022-10-24_16-58-52-721061,5528341,49,
5533365,5538462,2022-10-24_16-58-58-043395,5538471,5097,
5538489,5538538,2022-10-24_16-59-03-154816,5538541,49,
5543582,5543634,2022-10-24_16-59-08-380019,5543637,52,
5548688,5553817,2022-10-24_16-59-13-682970,5553827,5129,
5553839,5553861,2022-10-24_16-59-18-850485,5553864,22,
5558925,5558945,2022-10-24_16-59-24-060112,5558948,20,
5564065,5564084,2022-10-24_16-59-29-321249,5564087,19,
5569181,5569241,2022-10-24_16-59-34-599895,5569243,60,
5574318,5579445,2022-10-24_16-59-40-028330,5579455,5127,
5579467,5579491,2022-10-24_16-59-45-088253,5579494,24,
5584556,5589668,2022-10-24_16-59-50-364554,5589684,5112,
5589705,5594769,2022-10-24_16-59-55-688775,5594778,5064,
5594790,5599907,2022-10-24_17-00-00-912116,5599916,5117,
5599928,5605044,2022-10-24_17-00-06-134114,5605053,5116,
5605065,5605091,2022-10-24_17-00-11-277500,5605094,26,
5610154,5610269,2022-10-24_17-00-16-585082,5615283,115,
5615304,5615418,2022-10-24_17-00-21-854357,5620384,114,
5620402,5620471,2022-10-24_17-00-27-029218,5620474,69,
5625496,5625516,2022-10-24_17-00-32-196902,5625519,20,
5630606,5630684,2022-10-24_17-00-37-468044,5630687,78,
5635722,5635766,2022-10-24_17-00-42-682176,5635769,44,
5640830,5640877,2022-10-24_17-00-47-913631,5640879,47,
5645960,5646008,2022-10-24_17-00-53-166612,5646013,48,
5651111,5651202,2022-10-24_17-00-58-470150,5651208,91,
5656210,5656292,2022-10-24_17-01-03-680863,5656294,82,
5661332,5661401,2022-10-24_17-01-08-914677,5661404,69,
5666471,5666496,2022-10-24_17-01-14-135429,5666499,25,
5671591,5671635,2022-10-24_17-01-19-394208,5671638,44,
5676716,5676814,2022-10-24_17-01-24-681427,5676819,98,
5681824,5681854,2022-10-24_17-01-29-855700,5681857,30,
5686942,5686995,2022-10-24_17-01-35-115886,5686998,53,
5692040,5692062,2022-10-24_17-01-40-299215,5692065,22,
5697152,5697171,2022-10-24_17-01-45-528869,5697174,19,
5702281,5702350,2022-10-24_17-01-50-814199,5702354,69,
5707412,5707433,2022-10-24_17-01-56-029237,5707436,21,
5712540,5712636,2022-10-24_17-02-01-342955,5712642,96,
5717667,5717716,2022-10-24_17-02-06-550845,5717719,49,
5722801,5722872,2022-10-24_17-02-11-828983,5722875,71,
5727947,5728044,2022-10-24_17-02-17-125752,5728046,97,
5733069,5733148,2022-10-24_17-02-22-338498,5733154,79,
5738198,5738248,2022-10-24_17-02-27-563861,5738250,50,
5743347,5743371,2022-10-24_17-02-32-812903,5743374,24,
5748476,5748496,2022-10-24_17-02-38-057978,5748498,20,
5753615,5753658,2022-10-24_17-02-43-340413,5753660,43,
5758767,5758867,2022-10-24_17-02-48-655891,5758874,100,
5763892,5763955,2022-10-24_17-02-53-876613,5763960,63,
5769036,5769057,2022-10-24_17-02-59-099192,5769062,21,
5774176,5774276,2022-10-24_17-03-04-436968,5774279,100,
5779287,5779311,2022-10-24_17-03-09-596117,5779314,24,
5784426,5784481,2022-10-24_17-03-14-868650,5784487,55,
5789557,5789651,2022-10-24_17-03-20-176071,5789654,94,
5794667,5794687,2022-10-24_17-03-25-332937,5794690,20,
5799790,5799809,2022-10-24_17-03-30-573941,5799812,19,
5804912,5804972,2022-10-24_17-03-35-861018,5804976,60,
5810046,5810073,2022-10-24_17-03-41-079613,5810078,27,
5815170,5815190,2022-10-24_17-03-46-317962,5815193,20,
5820268,5820288,2022-10-24_17-03-51-543387,5820291,20,
5825412,5825467,2022-10-24_17-03-56-835387,5825470,55,
5830543,5830606,2022-10-24_17-04-02-078423,5830608,63,
5835670,5835704,2022-10-24_17-04-07-299900,5835708,34,
5840816,5840903,2022-10-24_17-04-12-625030,5840908,87,
5845946,5845994,2022-10-24_17-04-17-842921,5845999,48,
5851053,5851078,2022-10-24_17-04-23-049429,5851081,25,
5856159,5856210,2022-10-24_17-04-28-303979,5856214,51,
5861284,5861312,2022-10-24_17-04-33-531979,5861314,28,
5866405,5866484,2022-10-24_17-04-38-818559,5866487,79,
5871527,5871615,2022-10-24_17-04-44-057453,5871620,88,
5876644,5876718,2022-10-24_17-04-49-293788,5876721,74,
5881743,5881774,2022-10-24_17-04-54-469628,5881777,31,
5886878,5886907,2022-10-24_17-04-59-718424,5886909,29,
5891991,5892110,2022-10-24_17-05-05-047992,5897124,119,
5897136,5897156,2022-10-24_17-05-10-211470,5897159,20,
5902281,5902304,2022-10-24_17-05-15-484626,5902307,23,
5907390,5907472,2022-10-24_17-05-20-771770,5907474,82,
5912495,5912520,2022-10-24_17-05-25-937806,5912523,25,
5917600,5917622,2022-10-24_17-05-31-164026,5917624,22,
5922740,5922832,2022-10-24_17-05-36-476153,5922835,92,
5927839,5927859,2022-10-24_17-05-41-634937,5927863,20,
5932975,5933044,2022-10-24_17-05-46-932382,5933048,69,
5938083,5938142,2022-10-24_17-05-52-152856,5938145,59,
5943192,5943244,2022-10-24_17-05-57-384931,5943247,52,
5948300,5948362,2022-10-24_17-06-02-606719,5948367,62,
5953399,5953419,2022-10-24_17-06-07-794415,5953422,20,
5958535,5958628,2022-10-24_17-06-13-131786,5958630,93,
5963643,5963663,2022-10-24_17-06-18-277184,5963667,20,
5968795,5968832,2022-10-24_17-06-23-568619,5968835,37,
5973902,5973924,2022-10-24_17-06-28-781268,5973927,22,
5979049,5979069,2022-10-24_17-06-34-047417,5979072,20,
5984156,5984171,2022-10-24_17-06-39-277482,5984181,15,
5989277,5989298,2022-10-24_17-06-44-515350,5989301,21,
5994386,5994481,2022-10-24_17-06-49-809712,5994486,95,
5999503,5999567,2022-10-24_17-06-55-029024,5999571,64,
6004612,6004682,2022-10-24_17-07-00-254373,6004688,70,
6009719,6009787,2022-10-24_17-07-05-477463,6009790,68,
6014828,6014881,2022-10-24_17-07-10-694559,6014886,53,
6019926,6019946,2022-10-24_17-07-15-887375,6019950,20,
6025045,0,,6025093,-6025045,
6030151,6030177,2022-10-24_17-07-26-351923,6030180,26,
6035280,6035300,2022-10-24_17-07-31-603666,6035302,20,
6040405,6040481,2022-10-24_17-07-36-898906,6040483,76,
6045528,6045596,2022-10-24_17-07-42-136433,6045600,68,
6050638,0,,6055747,-6050638,
6055759,6055785,2022-10-24_17-07-52-565109,6055788,26,
6060867,6060903,2022-10-24_17-07-57-799667,6060906,36,
6065975,6066013,2022-10-24_17-08-03-025793,6066019,38,
6071087,6071107,2022-10-24_17-08-08-249826,6071110,20,
6076246,6076266,2022-10-24_17-08-13-522031,6076270,20,
6081357,6081378,2022-10-24_17-08-18-753668,6081381,21,
6086502,6086523,2022-10-24_17-08-24-019230,6086526,21,
6091616,6091636,2022-10-24_17-08-29-251775,6091639,20,
6096745,6096835,2022-10-24_17-08-34-564042,6096840,90,
