RD,TS_received,TS_sent,AK,RoundTrip,
4771287,4771369,2022-12-28_10-58-53-085361,4771372,82,
4776404,4776492,2022-12-28_10-58-58-334197,4776495,88,
4781513,4781560,2022-12-28_10-59-03-526418,4781563,47,
4786647,4786672,2022-12-28_10-59-08-757015,4786675,25,
4791768,4791787,2022-12-28_10-59-13-997432,4791790,19,
4796881,4796901,2022-12-28_10-59-19-228746,4796904,20,
4802001,4802021,2022-12-28_10-59-24-466273,4802024,20,
4807122,4807185,2022-12-28_10-59-29-749512,4807190,63,
4812252,4812281,2022-12-28_10-59-34-964580,4812283,29,
4817375,4817407,2022-12-28_10-59-40-204675,4817412,32,
4822482,4822504,2022-12-28_10-59-45-435237,4822507,22,
4827603,4827678,2022-12-28_10-59-50-732615,4827681,75,
4832736,4832787,2022-12-28_10-59-55-963664,4832793,51,
4837867,4837889,2022-12-28_11-00-01-188754,4837892,22,
4842986,4843009,2022-12-28_11-00-06-431238,4843011,23,
4848110,4848131,2022-12-28_11-00-11-672661,4848134,21,
4853216,4853237,2022-12-28_11-00-16-904991,4853240,21,
4858333,4858392,2022-12-28_11-00-22-174764,4858396,59,
4863451,4863507,2022-12-28_11-00-27-402489,4863512,56,
4868582,4868603,2022-12-28_11-00-32-629454,4868606,21,
4873720,4873741,2022-12-28_11-00-37-882581,4873746,21,
4878863,4883986,2022-12-28_11-00-43-164687,4883996,5123,
4884009,4884029,2022-12-28_11-00-48-415221,4884032,20,
4889117,4889138,2022-12-28_11-00-53-644242,4889141,21,
4894244,4894302,2022-12-28_11-00-58-930603,4894305,58,
4899388,4899413,2022-12-28_11-01-04-162957,4899416,25,
4904504,4904524,2022-12-28_11-01-09-398630,4904527,20,
4909613,4909633,2022-12-28_11-01-14-633128,4909637,20,
4914732,4914828,2022-12-28_11-01-19-935122,4914834,96,
4919859,4919912,2022-12-28_11-01-25-154720,4919917,53,
4924966,4925018,2022-12-28_11-01-30-370144,4925021,52,
4930068,4930087,2022-12-28_11-01-35-563919,4930090,19,
4935201,4935228,2022-12-28_11-01-40-823691,4935231,27,
4940337,4940363,2022-12-28_11-01-46-082524,4940366,26,
4945475,4945526,2022-12-28_11-01-51-360684,4945529,51,
4950598,4950618,2022-12-28_11-01-56-573015,4950621,20,
4955737,4955757,2022-12-28_11-02-01-840263,4955760,20,
4960846,4960866,2022-12-28_11-02-07-063387,4960869,20,
4965953,4965973,2022-12-28_11-02-12-294925,4965977,20,
4971071,4971092,2022-12-28_11-02-17-535373,4971095,21,
4976202,4976259,2022-12-28_11-02-22-816780,4976264,57,
4981344,4981432,2022-12-28_11-02-28-122510,4981436,88,
4986471,4986565,2022-12-28_11-02-33-374986,4986569,94,
4991583,4991659,2022-12-28_11-02-38-576668,4991664,76,
4996689,4996779,2022-12-28_11-02-43-827439,4996783,90,
5001798,5001849,2022-12-28_11-02-49-013586,5001853,51,
5006907,5006968,2022-12-28_11-02-54-249138,5006973,61,
5012015,5012066,2022-12-28_11-02-59-468901,5012071,51,
5017123,5017172,2022-12-28_11-03-04-694372,5017177,49,
5022230,5022273,2022-12-28_11-03-09-914933,5022279,43,
5027339,5027362,2022-12-28_11-03-15-127783,5027365,23,
5032492,5032562,2022-12-28_11-03-20-451322,5032565,70,
5037624,5037650,2022-12-28_11-03-25-666743,5037653,26,
5042722,5042767,2022-12-28_11-03-30-894551,5042770,45,
5047839,5047867,2022-12-28_11-03-36-120760,5047871,28,
5052947,5052999,2022-12-28_11-03-41-383492,5053003,52,
5058047,5058066,2022-12-28_11-03-46-561918,5058070,19,
5063185,5063207,2022-12-28_11-03-51-823987,5063210,22,
5068292,5068393,2022-12-28_11-03-57-133259,5068396,101,
5073409,5073475,2022-12-28_11-04-02-332512,5073478,66,
5078509,5078530,2022-12-28_11-04-07-501586,5078533,21,
5083664,5083704,2022-12-28_11-04-12-787039,5083710,40,
5088771,5088805,2022-12-28_11-04-18-012488,5088810,34,
5093878,5093898,2022-12-28_11-04-23-232957,5093903,20,
5099052,5099104,2022-12-28_11-04-28-551391,5099107,52,
5104184,5104203,2022-12-28_11-04-33-786148,5104207,19,
5109339,5109386,2022-12-28_11-04-39-091064,5109389,47,
5114446,5114471,2022-12-28_11-04-44-294970,5114474,25,
5119604,5119691,2022-12-28_11-04-49-642091,5119693,87,
5124703,5124724,2022-12-28_11-04-54-788579,5124726,21,
5129810,5129831,2022-12-28_11-05-00-021000,5129834,21,
5134955,5135012,2022-12-28_11-05-05-318429,5135017,57,
5140063,5140110,2022-12-28_11-05-10-536642,5140116,47,
5145170,5145215,2022-12-28_11-05-15-759539,5145218,45,
5150269,5150309,2022-12-28_11-05-20-952366,5150312,40,
5155384,5155421,2022-12-28_11-05-26-204303,5155426,37,
5160495,5160542,2022-12-28_11-05-31-438047,5160545,47,
5165603,5165624,2022-12-28_11-05-36-652032,5165627,21,
5170746,5170766,2022-12-28_11-05-41-915753,5170769,20,
5175866,5175924,2022-12-28_11-05-47-192853,5175927,58,
5180972,5181031,2022-12-28_11-05-52-426863,5181034,59,
5186085,5186126,2022-12-28_11-05-57-647676,5186129,41,
5191189,5191210,2022-12-28_11-06-02-849125,5191214,21,
5196335,5196405,2022-12-28_11-06-08-166620,5196414,70,
5201431,5201450,2022-12-28_11-06-13-339326,5201454,19,
5206567,5206589,2022-12-28_11-06-18-591939,5206592,22,
5211675,5211696,2022-12-28_11-06-23-821392,5211699,21,
5216827,5216848,2022-12-28_11-06-29-095878,5216851,21,
5221933,5221955,2022-12-28_11-06-34-327394,5221958,22,
5227042,5227162,2022-12-28_11-06-39-633479,5232180,120,
5232192,5232213,2022-12-28_11-06-44-820088,5232216,21,
5237303,5237365,2022-12-28_11-06-50-097498,5237368,62,
5242438,5247541,2022-12-28_11-06-55-309240,5247549,5103,
5247569,5247643,2022-12-28_11-07-00-618363,5247648,74,
5252693,5252761,2022-12-28_11-07-05-847479,5252768,68,
5257814,5257855,2022-12-28_11-07-11-067479,5257860,41,
5262944,5262964,2022-12-28_11-07-16-304041,5262967,20,
5268063,5268082,2022-12-28_11-07-21-547063,5268085,19,
5273188,5273280,2022-12-28_11-07-26-853361,5273283,92,
5278308,5278361,2022-12-28_11-07-32-062527,5278366,53,
5283444,5283463,2022-12-28_11-07-37-289140,5283467,19,
5288570,5288596,2022-12-28_11-07-42-533615,5288599,26,
5293701,5293779,2022-12-28_11-07-47-853754,5293782,78,
5298843,5298871,2022-12-28_11-07-53-052988,5298876,28,
5303986,5304007,2022-12-28_11-07-58-319226,5304010,21,
5309107,5309129,2022-12-28_11-08-03-564561,5309133,22,
5314240,5314268,2022-12-28_11-08-08-820902,5314274,28,
5319404,5319428,2022-12-28_11-08-14-102141,5319431,24,
5324511,5324533,2022-12-28_11-08-19-323706,5324536,22,
5329630,5329663,2022-12-28_11-08-24-584025,5329666,33,
5334759,5334784,2022-12-28_11-08-29-819580,5334786,25,
5339908,5339988,2022-12-28_11-08-35-138109,5339991,80,
5345015,5345035,2022-12-28_11-08-40-309584,5345038,20,
5350143,5350183,2022-12-28_11-08-45-583407,5350185,40,
5355282,5355314,2022-12-28_11-08-50-817904,5355319,32,
5360396,5360476,2022-12-28_11-08-56-123791,5360479,80,
5365526,5365606,2022-12-28_11-09-01-362621,5365612,80,
5370646,5370680,2022-12-28_11-09-06-562240,5370683,34,
5375770,5375825,2022-12-28_11-09-11-832420,5375827,55,
5380888,5385992,2022-12-28_11-09-17-154945,5386008,5104,
5386029,5386083,2022-12-28_11-09-22-336975,5386087,54,
5391103,5391124,2022-12-28_11-09-27-496995,5391127,21,
5396223,5396300,2022-12-28_11-09-32-792426,5396306,77,
5401360,5401389,2022-12-28_11-09-38-005028,5401392,29,
5406498,5406520,2022-12-28_11-09-43-252292,5406523,22,
5411619,5411638,2022-12-28_11-09-48-496767,5411641,19,
5416727,5416748,2022-12-28_11-09-53-724887,5416751,21,
5421844,5421902,2022-12-28_11-09-58-997460,5421905,58,
5426952,5427011,2022-12-28_11-10-04-227221,5427016,59,
5432058,5432135,2022-12-28_11-10-09-457870,5432140,77,
5437158,5437211,2022-12-28_11-10-14-668781,5437214,53,
5442276,5442313,2022-12-28_11-10-19-896435,5442318,37,
5447383,5447426,2022-12-28_11-10-25-120182,5447429,43,
5452491,5452515,2022-12-28_11-10-30-329619,5452523,24,
5457599,5457620,2022-12-28_11-10-35-561312,5457622,21,
5462736,5462757,2022-12-28_11-10-40-817739,5462761,21,
5467843,5467880,2022-12-28_11-10-46-063747,5467883,37,
5472958,5473021,2022-12-28_11-10-51-328483,5473027,63,
5478067,5478134,2022-12-28_11-10-56-551126,5478139,67,
5483174,5483233,2022-12-28_11-11-01-773567,5483239,59,
5488285,5488324,2022-12-28_11-11-06-998948,5488330,39,
5493408,5493429,2022-12-28_11-11-12-223836,5493432,21,
5498522,5498550,2022-12-28_11-11-17-469336,5498552,28,
5503697,5503720,2022-12-28_11-11-22-768743,5503722,23,
5508844,5508920,2022-12-28_11-11-28-084740,5508923,76,
5513954,5514027,2022-12-28_11-11-33-316078,5514030,73,
5519059,5519132,2022-12-28_11-11-38-535767,5519137,73,
5524266,5524333,2022-12-28_11-11-43-856738,5524336,67,
5529372,5529440,2022-12-28_11-11-49-083094,5529445,68,
5534481,5534555,2022-12-28_11-11-54-324169,5534558,74,
5539586,5539639,2022-12-28_11-11-59-527779,5539642,53,
5544696,5544753,2022-12-28_11-12-04-760298,5544758,57,
5549806,5549845,2022-12-28_11-12-09-976148,5549848,39,
5554914,5554954,2022-12-28_11-12-15-200249,5554959,40,
5560021,5560056,2022-12-28_11-12-20-425612,5560061,35,
5565124,5565146,2022-12-28_11-12-25-640402,5565149,22,
5570290,5570348,2022-12-28_11-12-30-964026,5570351,58,
5575398,5575446,2022-12-28_11-12-36-182684,5575449,48,
5580505,5580552,2022-12-28_11-12-41-413417,5580556,47,
5585613,5585661,2022-12-28_11-12-46-636393,5585666,48,
5590712,5590732,2022-12-28_11-12-51-824690,5590735,20,
5595840,5595871,2022-12-28_11-12-57-081641,5595874,31,
5600940,5600959,2022-12-28_11-13-02-293807,5600962,19,
5606083,5606105,2022-12-28_11-13-07-556288,5606108,22,
5611201,5611272,2022-12-28_11-13-12-843825,5611275,71,
5616307,5616386,2022-12-28_11-13-18-075323,5616392,79,
5621414,5621434,2022-12-28_11-13-23-246964,5621438,20,
5626543,5626606,2022-12-28_11-13-28-541650,5626609,63,
5631651,5631688,2022-12-28_11-13-33-737361,5631693,37,
5636759,5636787,2022-12-28_11-13-38-963118,5636790,28,
5641874,5641894,2022-12-28_11-13-44-193312,5641897,20,
5647011,5647031,2022-12-28_11-13-49-446571,5647033,20,
5652119,5652139,2022-12-28_11-13-54-677387,5652142,20,
5657227,5657249,2022-12-28_11-13-59-907726,5657252,22,
5662346,5662364,2022-12-28_11-14-05-141854,5662367,18,
5667479,5667500,2022-12-28_11-14-10-405899,5667504,21,
5672601,5672622,2022-12-28_11-14-15-649679,5672624,21,
5677709,5677730,2022-12-28_11-14-20-871769,5677733,21,
5682837,5682857,2022-12-28_11-14-26-124147,5682860,20,
5687961,5688005,2022-12-28_11-14-31-392696,5688009,44,
5693097,5693141,2022-12-28_11-14-36-651122,5693144,44,
5698207,5698228,2022-12-28_11-14-41-865163,5698230,21,
5703348,5703370,2022-12-28_11-14-47-124625,5703373,22,
5708474,5713608,2022-12-28_11-14-52-385580,5713618,5134,
5713639,5713707,2022-12-28_11-14-57-701385,5713710,68,
5718754,5718792,2022-12-28_11-15-02-908539,5718795,38,
5723888,5723922,2022-12-28_11-15-08-155504,5723927,34,
5729022,5729042,2022-12-28_11-15-13-402508,5729045,20,
5734149,5734171,2022-12-28_11-15-18-645985,5734174,22,
5739255,5739290,2022-12-28_11-15-23-883063,5739293,35,
5744374,5744431,2022-12-28_11-15-29-143550,5744436,57,
5749497,5749542,2022-12-28_11-15-34-375084,5749544,45,
5754624,5754644,2022-12-28_11-15-39-600274,5754648,20,
5759756,5759778,2022-12-28_11-15-44-854646,5759781,22,
5764879,5764946,2022-12-28_11-15-50-142347,5764950,67,
5769986,5770033,2022-12-28_11-15-55-346788,5770036,47,
5775122,5775155,2022-12-28_11-16-00-585329,5775161,33,
5780241,5780262,2022-12-28_11-16-05-819529,5780265,21,
5785357,5785377,2022-12-28_11-16-11-050903,5785380,20,
5790491,5790571,2022-12-28_11-16-16-355865,5790576,80,
5795628,5795652,2022-12-28_11-16-21-569588,5795654,24,
5800744,5800765,2022-12-28_11-16-26-799484,5800767,21,
5805888,5805909,2022-12-28_11-16-32-063477,5805912,21,
5811004,5811054,2022-12-28_11-16-37-338083,5811064,50,
5816144,5816165,2022-12-28_11-16-42-568570,5816168,21,
5821252,5821276,2022-12-28_11-16-47-796398,5821281,24,
5826375,5826398,2022-12-28_11-16-53-046512,5826400,23,
5831482,5831562,2022-12-28_11-16-58-334759,5831566,80,
5836593,5836666,2022-12-28_11-17-03-557563,5836671,73,
5841688,5841711,2022-12-28_11-17-08-727160,5841713,23,
5846815,5846874,2022-12-28_11-17-14-005668,5846877,59,
5851924,5851975,2022-12-28_11-17-19-231221,5851978,51,
5857032,5857077,2022-12-28_11-17-24-450135,5857080,45,
5862141,5862182,2022-12-28_11-17-29-672962,5862185,41,
5867248,5867304,2022-12-28_11-17-34-922451,5867307,56,
5872357,5872378,2022-12-28_11-17-40-117688,5872382,21,
5877463,5877505,2022-12-28_11-17-45-364291,5877508,42,
5882568,5882609,2022-12-28_11-17-50-589861,5882613,41,
5887671,5892802,2022-12-28_11-17-55-939933,5892806,5131,
5892806,5892827,2022-12-28_11-18-01-053211,5892830,21,
5897965,5898011,2022-12-28_11-18-06-359680,5898014,46,
5903073,5903100,2022-12-28_11-18-11-561885,5903105,27,
5908237,5908300,2022-12-28_11-18-16-885108,5908305,63,
5913344,5913395,2022-12-28_11-18-22-097373,5913400,51,
5918452,5918494,2022-12-28_11-18-27-326988,5918499,42,
5923558,5923615,2022-12-28_11-18-32-551604,5923620,57,
5928672,5928704,2022-12-28_11-18-37-773430,5928710,32,
5933771,5933800,2022-12-28_11-18-42-981517,5933803,29,
5938914,5938935,2022-12-28_11-18-48-242470,5938938,21,
5944030,5944112,2022-12-28_11-18-53-536776,5944118,82,
5949130,5949150,2022-12-28_11-18-58-694506,5949153,20,
5954269,5954318,2022-12-28_11-19-03-984667,5954320,49,
5959367,5964494,2022-12-28_11-19-09-210558,5964506,5127,
5964518,5964614,2022-12-28_11-19-14-525348,5964617,96,
5969626,5969649,2022-12-28_11-19-19-677558,5969652,23,
5974734,5974822,2022-12-28_11-19-24-973566,5974825,88,
5979854,5979921,2022-12-28_11-19-30-193596,5979924,67,
5984954,5985027,2022-12-28_11-19-35-418558,5985029,73,
5990079,5990132,2022-12-28_11-19-40-636789,5990135,53,
5995186,5995238,2022-12-28_11-19-45-863707,5995243,52,
6000293,6000350,2022-12-28_11-19-51-090544,6000355,57,
6005401,6005458,2022-12-28_11-19-56-314010,6005463,57,
6010510,6010547,2022-12-28_11-20-01-535841,6010552,37,
6015618,6015653,2022-12-28_11-20-06-758069,6015658,35,
6020726,6020752,2022-12-28_11-20-11-978662,6020755,26,
